'Depth(m)'	'AI_from_well_tie(m/s x g/cc)'	'Synthetic_from_well_tie'	'AI_from_well_tie_Smoothed(m/s x g/cc)'
1623.6	3616.9819336	-0.1076855	3729.3583984
1623.7501221	3616.4440918	-0.0518238	3729.5090332
1623.9	3612.734619	0.0034145	3729.6628418
1624.0500488	3609.0222168	0.0586977	3729.8164063
1624.2	3605.3098145	0.113981	3729.969971
1624.3500977	3601.5974121	0.1692643	3730.123779
1624.5001221	3597.8852539	0.2245476	3730.2773438
1624.6500244	3595.2722168	0.2777211	3730.4318848
1624.8	3597.244873	0.3222971	3730.5905762
1624.9500732	3599.217529	0.3668731	3730.7492676
1625.1	3601.1906738	0.411449	3730.907959
1625.2501221	3603.16333	0.4560252	3731.0668945
1625.4	3605.1345215	0.5005649	3731.2255859
1625.5500488	3607.8942871	0.5411889	3731.3845215
1625.7	3613.7497559	0.56618	3731.5461426
1625.8500977	3619.6054688	0.5911715	3731.70752
1626	3625.4611816	0.6161628	3731.8688965
1626.1500244	3631.3120117	0.6411338	3732.030029
1626.3	3637.1677246	0.6661251	3732.1914063
1626.4500732	3645.0957031	0.6872627	3732.3530273
1626.6	3663.0786133	0.6897011	3732.51709
1626.7501221	3681.0615234	0.69214	3732.6813965
1626.9	3699.0297852	0.6945761	3732.845459
1627.0500488	3717.0126953	0.6970146	3733.0095215
1627.2	3734.99585	0.699453	3733.1738281
1627.3500977	3752.4250488	0.6996218	3733.3383789
1627.5001221	3765.3305664	0.6812426	3733.5039063
1627.6500244	3778.22583	0.6628784	3733.6694336
1627.8	3791.1313477	0.644499	3733.834961
1627.9500732	3804.0366211	0.62612	3734
1628.1	3816.9423828	0.607741	3734.16626
1628.2501221	3829.8481445	0.5893619	3734.3320313
1628.4	3813.854248	0.5571471	3734.4943848
1628.5500488	3797.0983887	0.5245472	3734.6569824
1628.7	3780.342529	0.4919471	3734.8193359
1628.8500977	3763.5869141	0.4593471	3734.981689
1629	3746.8312988	0.4267471	3735.1442871
1629.1500244	3730.0896	0.3941737	3735.3068848
1629.3	3714.588623	0.3550668	3735.47583
1629.4500732	3699.960449	0.3114365	3735.6499023
1629.6	3685.3320313	0.2678063	3735.82373
1629.7501221	3670.7038574	0.224176	3735.9978027
1629.9	3656.0871582	0.1805812	3736.1713867
1630.0500488	3641.4592285	0.136951	3736.3452148
1630.2	3635.6577148	0.0921759	3736.5217285
1630.3500977	3638.3317871	0.0462983	3736.7
1630.5001221	3641.005127	0.0004206884	3736.87793
1630.6500244	3643.677002	-0.04542	3737.0559082
1630.8	3646.35083	-0.0912972	3737.234131
1630.9500732	3649.0246582	-0.1371749	3737.412109
1631.1	3651.708252	-0.1799816	3737.5917969
1631.2501221	3654.4038086	-0.2192031	3737.7727051
1631.4	3657.0974121	-0.2583925	3737.953369
1631.5500488	3659.7929688	-0.297614	3738.1340332
1631.7	3662.4885254	-0.3368354	3738.3149414
1631.8500977	3665.1838379	-0.3760568	3738.4956055
1632	3668.8273926	-0.4107845	3738.67749
1632.1500244	3673.946289	-0.4384776	3738.861084
1632.3	3679.0690918	-0.4661933	3739.0449219
1632.4500732	3684.1921387	-0.4939089	3739.2282715
1632.6	3689.3149414	-0.5216246	3739.412109
1632.7501221	3694.4379883	-0.54934	3739.595459
1632.9	3697.2888184	-0.5726544	3739.779541
1633.0500488	3694.9794922	-0.58598	3739.9646
1633.2	3692.67041	-0.5993061	3740.1496582
1633.3500977	3690.3615723	-0.612632	3740.3352051
1633.5001221	3688.052002	-0.6259579	3740.5205078
1633.6500244	3685.7451172	-0.6392729	3740.7055664
1633.8	3681.9741211	-0.65011	3740.8913574
1633.9500732	3671.1911621	-0.6490077	3741.0800781
1634.1	3660.4077148	-0.6479055	3741.268311
1634.2501221	3649.6242676	-0.6468033	3741.4567871
1634.4	3638.8498535	-0.645702	3741.6452637
1634.5500488	3628.06665	-0.6446	3741.8342285
1634.7	3617.407471	-0.6429268	3742.0227051
1634.8500977	3609.2114258	-0.6299332	3742.2182617
1635	3601.0151367	-0.61694	3742.4135742
1635.1500244	3592.8256836	-0.6039567	3742.6088867
1635.3	3584.6293945	-0.5909632	3742.8044434
1635.4500732	3576.4328613	-0.57797	3743
1635.6	3568.7771	-0.5645312	3743.1955566
1635.7501221	3571.831543	-0.5422677	3743.3947754
1635.9	3574.883789	-0.5200223	3743.5944824
1636.0500488	3577.9382324	-0.4977588	3743.7937012
1636.2	3580.9926758	-0.4754954	3743.99292
1636.3500977	3584.047119	-0.4532319	3744.1923828
1636.5001221	3587.11792	-0.4305152	3744.39209
1636.6500244	3590.380127	-0.402412	3744.5930176
1636.8	3593.6447754	-0.3742858	3744.7949219
1636.9500732	3596.9094238	-0.34616	3744.996582
1637.1	3600.1738281	-0.3180335	3745.1982422
1637.2501221	3603.438721	-0.2899073	3745.3996582
1637.4	3606.554199	-0.2615973	3745.6013184
1637.5500488	3607.9431152	-0.2307964	3745.8049316
1637.7	3609.3317871	-0.2	3746.0090332
1637.8500977	3610.720459	-0.1691946	3746.212891
1638	3612.109619	-0.1383937	3746.416748
1638.1500244	3613.4973145	-0.1076178	3746.62085
1638.3	3615.1225586	-0.0767955	3746.8249512
1638.4500732	3620.9128418	-0.0455945	3747.0322266
1638.6	3626.703125	-0.0143935	3747.2392578
1638.7501221	3632.4938965	0.0168074	3747.446289
1638.9	3638.279541	0.047983	3747.65332
1639.0500488	3644.0698242	0.0791839	3747.8605957
1639.2	3649.7961426	0.1103611	3748.0678711
1639.3500977	3652.669189	0.1404766	3748.2775879
1639.5001221	3655.5422363	0.1705921	3748.4868164
1639.6500244	3658.4130859	0.2006831	3748.6965332
1639.8	3661.2858887	0.2307987	3748.90625
1639.9500732	3664.15918	0.2609142	3749.1159668
1640.1	3667.0322266	0.29103	3749.325439
1640.2501221	3663.3017578	0.318191	3749.5380859
1640.4	3659.2419434	0.3451813	3749.7504883
1640.5500488	3655.1784668	0.3721935	3749.962891
1640.7	3651.1152344	0.3992058	3750.1755371
1640.8500977	3647.052002	0.4262181	3750.3881836
1641	3642.98877	0.45323	3750.60083
1641.1500244	3638.5219727	0.476406	3750.8178711
1641.3	3633.9824219	0.498949	3751.0361328
1641.4500732	3629.4431152	0.5214922	3751.2546387
1641.6	3624.9035645	0.5440353	3751.4729
1641.7501221	3620.36377	0.5665784	3751.6911621
1641.9	3615.827881	0.5891031	3751.909668
1642.0500488	3616.0739746	0.6066979	3752.13208
1642.2	3617.5053711	0.623061	3752.3554688
1642.3500977	3618.9370117	0.6394235	3752.5791016
1642.5001221	3620.3684082	0.6557863	3752.8027344
1642.6500244	3621.7988281	0.6721358	3753.0258789
1642.8	3623.2302246	0.6884986	3753.2495117
1642.9500732	3632.2868652	0.697902	3753.4760742
1643.1	3643.55249	0.70529	3753.7038574
1643.2501221	3654.8173828	0.7126776	3753.9313965
1643.4	3666.0734863	0.720059	3754.1586914
1643.5500488	3677.338623	0.7274473	3754.3867188
1643.7	3688.60376	0.7348351	3754.6140137
1643.8500977	3699.8129883	0.7346383	3754.8422852
1644	3711.003418	0.7318719	3755.070801
1644.1500244	3722.1843262	0.7291077	3755.2990723
1644.3	3733.375	0.7263412	3755.527832
1644.4500732	3744.5651855	0.7235749	3755.7563477
1644.6	3755.7553711	0.7208084	3755.9848633
1644.7501221	3760.1555176	0.711564	3756.2138672
1644.9	3760.5632324	0.698522	3756.4428711
1645.0500488	3760.9711914	0.685469	3756.6723633
1645.2	3761.37915	0.6724168	3756.9013672
1645.3500977	3761.787109	0.6593642	3757.130859
1645.5001221	3762.1953125	0.6463116	3757.3603516
1645.6500244	3764.40625	0.6291129	3757.5915527
1645.8	3769.0917969	0.606198	3757.82666
1645.9500732	3773.777832	0.583283	3758.060791
1646.1	3778.4633789	0.5603681	3758.2961426
1646.2501221	3783.14917	0.5374532	3758.5307617
1646.4	3787.8310547	0.5145569	3758.7648926
1646.5500488	3793.321289	0.4898356	3759
1646.7	3801.258301	0.459594	3759.2363281
1646.8500977	3809.1953125	0.4293524	3759.472168
1647	3817.1325684	0.399111	3759.7080078
1647.1500244	3825.0629883	0.3688939	3759.9438477
1647.3	3833	0.3386523	3760.1796875
1647.4500732	3840.9372559	0.308411	3760.4155273
1647.6	3844.3747559	0.2771335	3760.655029
1647.7501221	3847.786377	0.24585	3760.8947754
1647.9	3851.195801	0.2145929	3761.1342773
1648.0500488	3854.60791	0.18331	3761.3740234
1648.2	3858.0195313	0.1520268	3761.61377
1648.3500977	3861.4313965	0.1207438	3761.8535156
1648.5001221	3859.0871582	0.0922423	3762.0947266
1648.6500244	3854.5979	0.0648013	3762.3364258
1648.8	3850.1054688	0.037338	3762.578369
1648.9500732	3845.6130371	0.0098746	3762.8200684
1649.1	3841.1203613	-0.0175888	3763.0622559
1649.2501221	3836.62793	-0.0450521	3763.3039551
1649.4	3831.8330078	-0.0702861	3763.54834
1649.5500488	3826.5844727	-0.0923029	3763.796631
1649.7	3821.3361816	-0.11432	3764.045166
1649.8500977	3816.0871582	-0.1363365	3764.293457
1650	3810.8388672	-0.1583532	3764.541748
1650.1500244	3805.5944824	-0.1803521	3764.790039
1650.3	3800.787109	-0.2013624	3765.0393066
1650.4500732	3798.88501	-0.2157436	3765.2944336
1650.6	3796.98291	-0.2301247	3765.5498047
1650.7501221	3795.0803223	-0.2445059	3765.8049316
1650.9	3793.1796875	-0.2588753	3766.0603027
1651.0500488	3791.2771	-0.2732565	3766.31543
1651.2	3789.3752441	-0.2876377	3766.5705566
1651.3500977	3789.7788086	-0.2948276	3766.829834
1651.5001221	3790.4021	-0.3013318	3767.0896
1651.6500244	3791.0249023	-0.307831	3767.348877
1651.8	3791.6484375	-0.314335	3767.6086426
1651.9500732	3792.2717285	-0.320839	3767.8684082
1652.1	3792.89502	-0.3273435	3768.12793
1652.2501221	3792.5192871	-0.3290652	3768.390625
1652.4	3791.681641	-0.3285727	3768.6547852
1652.5500488	3790.8432617	-0.32808	3768.919189
1652.7	3790.0048828	-0.3275869	3769.18335
1652.8500977	3789.1665039	-0.327094	3769.447998
1653	3788.328125	-0.3266011	3769.7121582
1653.1500244	3789.362793	-0.3236947	3769.9790039
1653.3	3792.7167969	-0.3177982	3770.2497559
1653.4500732	3796.070801	-0.3119016	3770.5205078
1653.6	3799.424561	-0.306005	3770.7910156
1653.7501221	3802.77832	-0.3001084	3771.0617676
1653.9	3806.1293945	-0.2942167	3771.33252
1654.0500488	3808.0812988	-0.28782	3771.6040039
1654.2	3805.6340332	-0.279849	3771.87793
1654.3500977	3803.186279	-0.2718779	3772.1516113
1654.5001221	3800.7390137	-0.2639067	3772.4257813
1654.6500244	3798.2937012	-0.255942	3772.6994629
1654.8	3795.8461914	-0.247971	3772.9733887
1654.9500732	3793.3989258	-0.24	3773.2473145
1655.1	3780.9104	-0.233559	3773.5266113
1655.2501221	3768.3642578	-0.227128	3773.80542
1655.4	3755.828125	-0.2207019	3774.0847168
1655.5500488	3743.2819824	-0.214271	3774.36377
1655.7	3730.73584	-0.207839	3774.6425781
1655.8500977	3718.1896973	-0.2014078	3774.922119
1656	3718.51416	-0.19665	3775.2094727
1656.1500244	3723.2697754	-0.1924754	3775.5002441
1656.3	3728.0297852	-0.1882972	3775.7910156
1656.4500732	3732.790039	-0.184119	3776.0820313
1656.6	3737.549561	-0.179941	3776.3725586
1656.7501221	3742.3093262	-0.1757625	3776.66333
1656.9	3748.5136719	-0.1730715	3776.955811
1657.0500488	3755.5791016	-0.1712555	3777.25
1657.2	3762.6442871	-0.16944	3777.544189
1657.3500977	3769.709961	-0.1676235	3777.8381348
1657.5001221	3776.775391	-0.1658076	3778.13208
1657.6500244	3783.834961	-0.163993	3778.42627
1657.8	3783.7194824	-0.1636883	3778.7207031
1657.9500732	3775.3291016	-0.1651252	3779.0166016
1658.1	3766.938721	-0.166562	3779.3122559
1658.2501221	3758.54834	-0.1679988	3779.6081543
1658.4	3750.1647949	-0.1694345	3779.9035645
1658.5500488	3741.7746582	-0.1708713	3780.1992188
1658.7	3733.3774414	-0.1728466	3780.4973145
1658.8500977	3724.9550781	-0.176781	3780.803711
1659	3716.532471	-0.1807146	3781.1098633
1659.1500244	3708.1171875	-0.1846454	3781.4160156
1659.3	3699.6948242	-0.188579	3781.722168
1659.4500732	3691.2727051	-0.1925135	3782.0285645
1659.6	3683.0561523	-0.1965236	3782.335449
1659.7501221	3677.684082	-0.2015843	3782.6501465
1659.9	3672.3164063	-0.206641	3782.9643555
1660.0500488	3666.9443359	-0.2117016	3783.2790527
1660.2	3661.5722656	-0.2167623	3783.59375
1660.3500977	3656.2001953	-0.221823	3783.9082031
1660.5001221	3650.828125	-0.2268837	3784.2229
1660.6500244	3651.0061035	-0.23318	3784.545166
1660.8	3651.3955078	-0.2395284	3784.86792
1660.9500732	3651.784668	-0.2458769	3785.1906738
1661.1	3652.1743164	-0.2522254	3785.5134277
1661.2501221	3652.5634766	-0.2585739	3785.8364258
1661.4	3652.9526367	-0.2649172	3786.1589355
1661.5500488	3656.30835	-0.2717933	3786.4873047
1661.7	3660.0026855	-0.27873	3786.8164063
1661.8500977	3663.6970215	-0.2856661	3787.1459961
1662	3667.3916016	-0.2926025	3787.4750977
1662.1500244	3671.0827637	-0.2995333	3787.8039551
1662.3	3674.7773438	-0.30647	3788.1330566
1662.4500732	3676.5793457	-0.3136625	3788.4660645
1662.6	3678.0095215	-0.3209057	3788.799561
1662.7501221	3679.4396973	-0.328149	3789.1328125
1662.9	3680.8688965	-0.3353863	3789.4660645
1663.0500488	3682.298584	-0.34263	3789.7993164
1663.2	3683.72876	-0.3498729	3790.1328125
1663.3500977	3681.871582	-0.3561774	3790.470459
1663.5001221	3678.8125	-0.3621373	3790.8100586
1663.6500244	3675.7561035	-0.3680924	3791.14917
1663.8	3672.69751	-0.3740523	3791.4885254
1663.9500732	3669.6381836	-0.3800123	3791.828125
1664.1	3666.5793457	-0.3859722	3792.1677246
1664.2501221	3662.6635742	-0.390036	3792.5124512
1664.4	3658.2312012	-0.3929473	3792.8598633
1664.5500488	3653.7956543	-0.395861	3793.2072754
1664.7	3649.359375	-0.3987747	3793.5551758
1664.8500977	3644.9238281	-0.4016883	3793.9025879
1665	3640.487793	-0.404602	3794.2504883
1665.1500244	3636.9782715	-0.4050089	3794.602539
1665.3	3634.25293	-0.40328	3794.9592285
1665.4500732	3631.5275879	-0.4015515	3795.315918
1665.6	3628.8022461	-0.3998227	3795.6723633
1665.7501221	3626.07666	-0.3980941	3796.0290527
1665.9	3623.35376	-0.3963667	3796.3857422
1666.0500488	3622.8967285	-0.3917955	3796.7460938
1666.2	3624.7336426	-0.384349	3797.1098633
1666.3500977	3626.571289	-0.3769025	3797.473877
1666.5001221	3628.4084473	-0.369456	3797.8381348
1666.6500244	3630.244141	-0.3620156	3798.20166
1666.8	3632.081543	-0.354569	3798.565918
1666.9500732	3634.9296875	-0.3446481	3798.9328613
1667.1	3638.9465332	-0.3318662	3799.3027344
1667.2501221	3642.963623	-0.3190843	3799.6730957
1667.4	3646.977051	-0.3063128	3800.0427246
1667.5500488	3650.9938965	-0.293531	3800.4128418
1667.7	3655.0109863	-0.280749	3800.782959
1667.8500977	3656.5915527	-0.2653168	3801.155029
1668	3654.737061	-0.2461357	3801.5302734
1668.1500244	3652.8842773	-0.22697	3801.905029
1668.3	3651.0297852	-0.207789	3802.280029
1668.4500732	3649.1755371	-0.188608	3802.6547852
1668.6	3647.3210449	-0.1694269	3803.030029
1668.7501221	3644.3413086	-0.1475659	3803.4077148
1668.9	3639.11792	-0.1203739	3803.7902832
1669.0500488	3633.8901367	-0.09316	3804.173584
1669.2	3628.662109	-0.0659456	3804.5561523
1669.3500977	3623.4343262	-0.0387315	3804.939209
1669.5001221	3618.2067871	-0.0115174	3805.32251
1669.6500244	3612.7250977	0.0176341	3805.7077637
1669.8	3606.5234375	0.0522578	3806.10083
1669.9500732	3600.321289	0.0868815	3806.4938965
1670.1	3594.119141	0.1215052	3806.8869629
1670.2501221	3587.9169922	0.1561289	3807.2802734
1670.4	3581.719971	0.1907245	3807.6730957
1670.5500488	3576.2734375	0.2256912	3808.0686035
1670.7	3573.2072754	0.261739	3808.4726563
1670.8500977	3570.140869	0.2977869	3808.876709
1671	3567.0751953	0.3338348	3809.2802734
1671.1500244	3564.0114746	0.3698533	3809.684082
1671.3	3560.9453125	0.4059012	3810.0876465
1671.4500732	3559.8823242	0.4403132	3810.494141
1671.6	3564.2763672	0.470269	3810.9064941
1671.7501221	3568.67041	0.5002248	3811.3186035
1671.9	3573.0605469	0.5301562	3811.730957
1672.0500488	3577.454834	0.5601119	3812.1430664
1672.2	3581.848877	0.5900677	3812.5556641
1672.3500977	3587.689209	0.6158471	3812.9694824
1672.5001221	3596.737061	0.632331	3813.3869629
1672.6500244	3605.777832	0.6488012	3813.803711
1672.8	3614.825439	0.6652851	3814.2209473
1672.9500732	3623.8735352	0.6817688	3814.6384277
1673.1	3632.9213867	0.6982526	3815.05542
1673.2501221	3643.744141	0.7086234	3815.4741211
1673.4	3658.4313965	0.7056462	3815.8942871
1673.5500488	3673.1306152	0.7026666	3816.3149414
1673.7	3687.829834	0.6996869	3816.73584
1673.8500977	3702.5290527	0.6967072	3817.15625
1674	3717.2285156	0.6937276	3817.5769043
1674.1500244	3730.744141	0.6854637	3817.99707
1674.3	3740.8728027	0.6618574	3818.4172363
1674.4500732	3751.001221	0.6382511	3818.8371582
1674.6	3761.1298828	0.6146448	3819.2573242
1674.7501221	3771.258301	0.5910386	3819.67749
1674.9	3781.3786621	0.5674515	3820.0969238
1675.0500488	3790.70166	0.54242	3820.5175781
1675.2	3790.8356934	0.5009375	3820.9406738
1675.3500977	3790.96875	0.4594552	3821.3640137
1675.5001221	3791.1022949	0.4179728	3821.7873535
1675.6500244	3791.2355957	0.3765242	3822.209961
1675.8	3791.3688965	0.3350419	3822.6335449
1675.9500732	3791.5026855	0.29356	3823.0568848
1676.1	3790.0043945	0.2435745	3823.487793
1676.2501221	3788.2043457	0.1920151	3823.92041
1676.4	3786.4052734	0.1404976	3824.3518066
1676.5500488	3784.6054688	0.0889382	3824.7844238
1676.7	3782.8049316	0.0373788	3825.2167969
1676.8500977	3781.0046387	-0.014181	3825.64917
1677	3788.6628418	-0.0635876	3826.0864258
1677.1500244	3801.90918	-0.1116769	3826.526123
1677.3	3815.1660156	-0.1598053	3826.9663086
1677.4500732	3828.4228516	-0.2079337	3827.4064941
1677.6	3841.6801758	-0.2560621	3827.8469238
1677.7501221	3854.9370117	-0.304191	3828.287109
1677.9	3864.268311	-0.3449613	3828.7277832
1678.0500488	3868.109619	-0.3754883	3829.169189
1678.2	3871.9511719	-0.4060152	3829.6113281
1678.3500977	3875.79248	-0.436542	3830.0532227
1678.5001221	3879.6340332	-0.467069	3830.494873
1678.6500244	3883.472168	-0.497571	3830.9365234
1678.8	3884.0515137	-0.5250844	3831.3781738
1678.9500732	3859.6606445	-0.52953	3831.8210449
1679.1	3835.27002	-0.5339749	3832.2636719
1679.2501221	3810.87915	-0.53842	3832.7062988
1679.4	3786.5085449	-0.5428617	3833.1484375
1679.5500488	3762.1176758	-0.547307	3833.5910645
1679.7	3737.727051	-0.5517522	3834.0336914
1679.8500977	3719.0876465	-0.5345365	3834.4990234
1680	3702.7749023	-0.5085226	3834.9729
1680.1500244	3686.4755859	-0.48253	3835.4467773
1680.3	3670.1630859	-0.456516	3835.9208984
1680.4500732	3653.8503418	-0.430502	3836.39502
1680.6	3637.5375977	-0.4044882	3836.869141
1680.7501221	3633.5883789	-0.36158	3837.35083
1680.9	3637.1608887	-0.3084327	3837.8369141
1681.0500488	3640.7365723	-0.2552421	3838.3234863
1681.2	3644.3122559	-0.2020515	3838.8105469
1681.3500977	3647.8876953	-0.148861	3839.297119
1681.5001221	3651.462891	-0.09567	3839.7839355
1681.6500244	3657.9833984	-0.0344539	3840.2749023
1681.8	3666.69043	0.0327834	3840.77002
1681.9500732	3675.3969727	0.1	3841.2651367
1682.1	3684.10376	0.1672579	3841.760498
1682.2501221	3692.810791	0.2344951	3842.2556152
1682.4	3701.510498	0.3016776	3842.7502441
1682.5500488	3711.643311	0.367026	3843.2468262
1682.7	3723.1064453	0.4306132	3843.7446289
1682.8500977	3734.5690918	0.4942	3844.2424316
1683	3746.0319824	0.5577875	3844.7402344
1683.1500244	3757.4855957	0.6213229	3845.2373047
1683.3	3768.9484863	0.68491	3845.7351074
1683.4500732	3779.7141113	0.7403873	3846.234375
1683.6	3789.3144531	0.782307	3846.73584
1683.7501221	3798.914551	0.8242266	3847.237061
1683.9	3808.50708	0.8661122	3847.7382813
1684.0500488	3818.1074219	0.9080318	3848.239502
1684.2	3827.7077637	0.9499514	3848.7407227
1684.3500977	3837.453125	0.986611	3849.24292
1684.5001221	3847.97876	0.9948583	3849.748779
1684.6500244	3858.49585	1.003099	3850.2539063
1684.8	3869.02124	1.0113472	3850.7595215
1684.9500732	3879.546875	1.0195949	3851.265381
1685.1	3890.07251	1.0278428	3851.7709961
1685.2501221	3900.5981445	1.03609	3852.2766113
1685.4	3911.977539	1.0146946	3852.7844238
1685.5500488	3923.49	0.9890282	3853.2929688
1685.7	3935.0026855	0.9633619	3853.802002
1685.8500977	3946.515381	0.9376955	3854.310791
1686	3958.027832	0.912029	3854.81958
1686.1500244	3969.5310059	0.8863838	3855.328125
1686.3	3974.6955566	0.84624	3855.8391113
1686.4500732	3973.8244629	0.7923321	3856.3522949
1686.6	3972.952881	0.7384239	3856.8657227
1686.7501221	3972.0817871	0.6845157	3857.37915
1686.9	3971.2111816	0.6306514	3857.8918457
1687.0500488	3970.3398438	0.5767432	3858.4052734
1687.2	3969.592041	0.521061	3858.9194336
1687.3500977	3970.071289	0.44768	3859.443359
1687.5001221	3970.5510254	0.3743	3859.967041
1687.6500244	3971.0305176	0.300979	3860.4902344
1687.8	3971.510498	0.227599	3861.01416
1687.9500732	3971.99	0.154219	3861.5378418
1688.1	3972.4697266	0.0808387	3862.0615234
1688.2501221	3968.3674316	0.0043626	3862.5869141
1688.4	3962.13208	-0.0734947	3863.112061
1688.5500488	3955.8918457	-0.1514154	3863.6381836
1688.7	3949.6516113	-0.2293361	3864.1638184
1688.8500977	3943.4116211	-0.3072567	3864.6896973
1689	3937.1711426	-0.3851774	3865.2155762
1689.1500244	3929.5258789	-0.46219	3865.7451172
1689.3	3915.4802246	-0.5354118	3866.293457
1689.4500732	3901.43457	-0.6086338	3866.8417969
1689.6	3887.388916	-0.6818557	3867.390625
1689.7501221	3873.3430176	-0.7550778	3867.9389648
1689.9	3859.3085938	-0.82824	3868.4868164
1690.0500488	3845.2626953	-0.9014622	3869.0349121
1690.2	3838.1286621	-0.9610342	3869.5964355
1690.3500977	3832.3532715	-1.0179214	3870.1606445
1690.5001221	3826.5786133	-1.0748085	3870.724609
1690.6500244	3820.8081055	-1.131649	3871.28833
1690.8	3815.0332031	-1.1885366	3871.852539
1690.9500732	3809.2578125	-1.2454238	3872.416748
1691.1	3801.9567871	-1.2886463	3872.9885254
1691.2501221	3793.4396973	-1.320981	3873.5661621
1691.4	3784.9294434	-1.353289	3874.1435547
1691.5500488	3776.412109	-1.3856239	3874.7214355
1691.7	3767.89502	-1.4179587	3875.2993164
1691.8500977	3759.3781738	-1.4502934	3875.8769531
1692	3751.140625	-1.473649	3876.459961
1692.1500244	3743.5078125	-1.4777588	3877.0539551
1692.3	3735.8686523	-1.4818715	3877.6484375
1692.4500732	3728.22998	-1.4859842	3878.24292
1692.6	3720.59082	-1.490097	3878.8371582
1692.7501221	3712.9519043	-1.49421	3879.4318848
1692.9	3706.0280762	-1.4940286	3880.027832
1693.0500488	3703.2019043	-1.4690083	3880.637207
1693.2	3700.3759766	-1.4439882	3881.2468262
1693.3500977	3697.5498047	-1.4189678	3881.8562012
1693.5001221	3694.7236328	-1.3939477	3882.4655762
1693.6500244	3691.8996582	-1.368948	3883.0742188
1693.8	3689.0917969	-1.3432833	3883.684082
1693.9500732	3686.9851074	-1.291868	3884.3044434
1694.1	3684.8781738	-1.2404524	3884.9250488
1694.2501221	3682.77124	-1.1890371	3885.5449219
1694.4	3680.66626	-1.1376634	3886.165039
1694.5500488	3678.5593262	-1.0862478	3886.7851563
1694.7	3676.4521484	-1.0348325	3887.4055176
1694.8500977	3669.6230469	-0.964351	3888.0375977
1695	3662.3200684	-0.8919577	3888.6711426
1695.1500244	3655.022949	-0.8196234	3889.303711
1695.3	3647.719971	-0.74723	3889.9370117
1695.4500732	3640.4169922	-0.6748371	3890.5700684
1695.6	3633.1142578	-0.6024438	3891.203369
1695.7501221	3627.7390137	-0.5185127	3891.8483887
1695.9	3622.8	-0.4320664	3892.4953613
1696.0500488	3617.8569336	-0.34555	3893.1428223
1696.2	3612.9138184	-0.2590329	3893.7902832
1696.3500977	3607.970459	-0.1725161	3894.4377441
1696.5001221	3603.0271	-0.086	3895.0852051
1696.6500244	3607.4472656	0.004489	3895.7451172
1696.8	3614.81958	0.0963312	3896.409668
1696.9500732	3622.19165	0.1881729	3897.0744629
1697.1	3629.5634766	0.2800147	3897.73877
1697.2501221	3636.9360352	0.3718564	3898.40332
1697.4	3644.30249	0.4636234	3899.067627
1697.5500488	3655.2817383	0.5494427	3899.7351074
1697.7	3667.375	0.633402	3900.40332
1697.8500977	3679.4685059	0.7173614	3901.0717773
1698	3691.5620117	0.801321	3901.7402344
1698.1500244	3703.6455078	0.8852117	3902.4082031
1698.3	3715.73877	0.969171	3903.076416
1698.4500732	3724.5888672	1.0388367	3903.7443848
1698.6	3732.0952148	1.1025577	3904.412109
1698.7501221	3739.60083	1.1662787	3905.0800781
1698.9	3747.1013184	1.2299477	3905.7473145
1699.0500488	3754.6069336	1.2936686	3906.415039
1699.2	3762.112793	1.35739	3907.0830078
1699.3500977	3768.7294922	1.4050354	3907.7536621
1699.5001221	3774.6186523	1.4395311	3908.4267578
1699.6500244	3780.50293	1.4739985	3909.0991211
1699.8	3786.3913574	1.5084943	3909.772461
1699.9500732	3792.2802734	1.54299	3910.4455566
1700.1	3798.169189	1.5774853	3911.1186523
1700.2501221	3803.6401367	1.599669	3911.7939453
1700.4	3808.3251953	1.5988133	3912.4733887
1700.5500488	3813.01416	1.5979565	3913.152832
1700.7	3817.703125	1.5971	3913.8327637
1700.8500977	3822.392334	1.5962428	3914.5124512
1701	3827.0812988	1.595386	3915.1923828
1701.1500244	3832.498291	1.590639	3915.87207
1701.3	3843.6584473	1.5551355	3916.5563965
1701.4500732	3854.8186035	1.5196317	3917.2409668
1701.6	3865.9790039	1.4841278	3917.925293
1701.7501221	3877.1394043	1.4486239	3918.6101074
1701.9	3888.2905273	1.4131488	3919.2939453
1702.0500488	3899.4509277	1.377645	3919.97876
1702.2	3933.0732422	1.3203	3920.6672363
1702.3500977	3971.2722168	1.2585051	3921.356689
1702.5001221	4009.4707031	1.19671	3922.0463867
1702.6500244	4047.6384277	1.1349658	3922.7351074
1702.8	4085.8369141	1.0731711	3923.424561
1702.9500732	4124.0356445	1.0113765	3924.1140137
1703.1	4143.05957	0.9439627	3924.7902832
1703.2501221	4143.125	0.8709935	3925.452881
1703.4	4143.1899414	0.7980836	3926.1152344
1703.5500488	4143.255859	0.7251145	3926.7780762
1703.7	4143.321289	0.6521453	3927.4411621
1703.8500977	4143.3867188	0.5791761	3928.1040039
1704	4143.4526367	0.5062069	3928.76709
1704.1500244	4116.9692383	0.4311118	3929.4396973
1704.3	4084.888916	0.3554966	3930.1147461
1704.4500732	4052.8085938	0.2798813	3930.790039
1704.6	4020.7277832	0.2042661	3931.4650879
1704.7501221	3988.647461	0.128651	3932.140381
1704.9	3956.5930176	0.0530972	3932.8151855
1705.0500488	3928.8491211	-0.021489	3933.498291
1705.2	3920.8847656	-0.0913823	3934.2182617
